wall_t,ref,other,dx,dy,dz,range_m,dyaw_deg
301.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
301.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
301.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
301.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
302.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
303.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
304.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
305.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
306.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
307.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
308.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
309.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.008,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.101,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
310.615,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
312.969,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.006,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.307,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
313.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
314.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
314.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
314.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.315,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
315.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.706,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.801,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
316.909,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.004,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
317.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
318.488,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
318.525,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
318.605,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
318.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
318.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
318.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.401,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.523,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.719,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.801,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
319.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
320.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
320.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
320.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.191,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.221,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
321.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
322.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
323.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
324.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
325.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
326.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
327.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
328.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
329.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
330.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
331.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
332.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
333.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
334.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
335.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
336.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
337.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
338.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
339.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
340.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.600,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.800,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
341.900,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.000,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.100,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.200,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.300,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.400,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.500,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.610,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
342.700,robot1,robot2,-4.0979,-8.0128,0.2201,9.0026,70.35
