message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
367,1785495496.446835041,map,3.0519363880,-1.9801743031,-0.5290812254,0.1143587562,0.0283988619,0.9706701584,0.2095591066,0.0435097974 0 0 0 0 0 0 0.0435097974 0 0 0 0 0 0 0.09522780185 0 0 0 0 0 0 0.000766137033 0 0 0 0 0 0 0.000766137033 0 0 0 0 0 0 0.001325384222
368,1785495496.647120953,map,3.0424027443,-1.9887350798,-0.5275002122,0.1144014147,0.0285569103,0.9706222838,0.2097360600,0.04365769274 0 0 0 0 0 0 0.04365769274 0 0 0 0 0 0 0.09544653945 0 0 0 0 0 0 0.0007695631935 0 0 0 0 0 0 0.0007695631935 0 0 0 0 0 0 0.001329889372
369,1785495496.846657991,map,3.0450518131,-1.9898823500,-0.5274714828,0.1143188189,0.0285475513,0.9706221303,0.2097830324,0.04356218954 0 0 0 0 0 0 0.04356218954 0 0 0 0 0 0 0.09530530373 0 0 0 0 0 0 0.000767350546 0 0 0 0 0 0 0.000767350546 0 0 0 0 0 0 0.001326980178
370,1785495496.947016001,map,3.0445683002,-1.9825078249,-0.5261836648,0.1143144696,0.0284483001,0.9706144465,0.2098344653,0.04356673488 0 0 0 0 0 0 0.04356673488 0 0 0 0 0 0 0.09531202677 0 0 0 0 0 0 0.0007674558364 0 0 0 0 0 0 0.0007674558364 0 0 0 0 0 0 0.001327118637
371,1785495497.147351980,map,3.0460340977,-1.9825689793,-0.5270931125,0.1143348721,0.0283824349,0.9706278106,0.2097703981,0.0435892008 0 0 0 0 0 0 0.0435892008 0 0 0 0 0 0 0.09534525463 0 0 0 0 0 0 0.0007679762737 0 0 0 0 0 0 0.0007679762737 0 0 0 0 0 0 0.001327802988
372,1785495497.347760916,map,3.0523135662,-1.9826574326,-0.5280792713,0.1142863643,0.0284678096,0.9706370602,0.2097424697,0.0435049918 0 0 0 0 0 0 0.0435049918 0 0 0 0 0 0 0.09522069235 0 0 0 0 0 0 0.0007660257367 0 0 0 0 0 0 0.0007660257367 0 0 0 0 0 0 0.001325237835
373,1785495497.547425032,map,3.0555772781,-1.9777296782,-0.5277920961,0.1143270555,0.0282635298,0.9706484896,0.2096949886,0.04355240898 0 0 0 0 0 0 0.04355240898 0 0 0 0 0 0 0.09529083683 0 0 0 0 0 0 0.0007671239901 0 0 0 0 0 0 0.0007671239901 0 0 0 0 0 0 0.001326682245
374,1785495497.746876001,map,3.0558943748,-1.9825384617,-0.5290147066,0.1142328752,0.0283600731,0.9706600111,0.2096800341,0.04357035159 0 0 0 0 0 0 0.04357035159 0 0 0 0 0 0 0.0953173762 0 0 0 0 0 0 0.0007675396171 0 0 0 0 0 0 0.0007675396171 0 0 0 0 0 0 0.001327228808
375,1785495497.848026991,map,3.0518910885,-1.9766976833,-0.5273424387,0.1142603304,0.0282535967,0.9706461638,0.2097434808,0.04352152819 0 0 0 0 0 0 0.04352152819 0 0 0 0 0 0 0.09524515612 0 0 0 0 0 0 0.000766408723 0 0 0 0 0 0 0.000766408723 0 0 0 0 0 0 0.001325741562
376,1785495498.047352076,map,3.0546112061,-1.9766246080,-0.5292258859,0.1142338597,0.0284153233,0.9706604179,0.2096700982,0.04355895115 0 0 0 0 0 0 0.04355895115 0 0 0 0 0 0 0.09530051372 0 0 0 0 0 0 0.0007672755312 0 0 0 0 0 0 0.0007672755312 0 0 0 0 0 0 0.001326881531
377,1785495498.247864962,map,3.0568213463,-1.9740865231,-0.5284664631,0.1142836136,0.0282571316,0.9706660289,0.2096384135,0.04347384265 0 0 0 0 0 0 0.04347384265 0 0 0 0 0 0 0.0951746065 0 0 0 0 0 0 0.0007653043781 0 0 0 0 0 0 0.0007653043781 0 0 0 0 0 0 0.001324288978
378,1785495498.447544098,map,3.0559635162,-1.9787540436,-0.5286844373,0.1142062782,0.0284018437,0.9706749864,0.2096195004,0.04350493305 0 0 0 0 0 0 0.04350493305 0 0 0 0 0 0 0.09522060542 0 0 0 0 0 0 0.000766024376 0 0 0 0 0 0 0.000766024376 0 0 0 0 0 0 0.001325236045
379,1785495498.648096085,map,3.0541722775,-1.9771254063,-0.5271376371,0.1143845839,0.0281404995,0.9706464248,0.2096897545,0.04351755328 0 0 0 0 0 0 0.04351755328 0 0 0 0 0 0 0.09523927581 0 0 0 0 0 0 0.000766316661 0 0 0 0 0 0 0.000766316661 0 0 0 0 0 0 0.001325620479
380,1785495498.847444057,map,3.0547990799,-1.9773451090,-0.5269317627,0.1144372277,0.0281488286,0.9706197430,0.2097834102,0.04351236792 0 0 0 0 0 0 0.04351236792 0 0 0 0 0 0 0.0952316047 0 0 0 0 0 0 0.0007661965664 0 0 0 0 0 0 0.0007661965664 0 0 0 0 0 0 0.001325462525
381,1785495498.947557926,map,3.0517196655,-1.9806441069,-0.5278418660,0.1143714845,0.0283960588,0.9706332375,0.2097235070,0.04345220536 0 0 0 0 0 0 0.04345220536 0 0 0 0 0 0 0.09514259051 0 0 0 0 0 0 0.0007648033452 0 0 0 0 0 0 0.0007648033452 0 0 0 0 0 0 0.001323629868
382,1785495499.147347927,map,3.0526757240,-1.9776400328,-0.5279470682,0.1143630677,0.0283149532,0.9706436615,0.2096908351,0.0434569922 0 0 0 0 0 0 0.0434569922 0 0 0 0 0 0 0.09514967367 0 0 0 0 0 0 0.0007649141859 0 0 0 0 0 0 0.0007649141859 0 0 0 0 0 0 0.001323775684
383,1785495499.347863913,map,3.0529980659,-1.9755873680,-0.5272296071,0.1143419999,0.0282442831,0.9706657295,0.2096095867,0.04355497353 0 0 0 0 0 0 0.04355497353 0 0 0 0 0 0 0.09529463023 0 0 0 0 0 0 0.0007671833942 0 0 0 0 0 0 0.0007671833942 0 0 0 0 0 0 0.001326760366
