message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
61,1785497064.305518150,map,8.4201517105,-3.7846765518,-1.3977721930,0.0487411640,0.0582040040,0.8520389617,0.5179442281,0.04298823778 0 0 0 0 0 0 0.04298823778 0 0 0 0 0 0 0.09445544785 0 0 0 0 0 0 0.0007540692354 0 0 0 0 0 0 0.0007540692354 0 0 0 0 0 0 0.001309496607
62,1785497064.405558348,map,8.4142045975,-3.8415791988,-1.3951176405,0.0481404282,0.0581643428,0.8515261936,0.5188473021,0.04297599995 0 0 0 0 0 0 0.04297599995 0 0 0 0 0 0 0.09443730719 0 0 0 0 0 0 0.0007537863551 0 0 0 0 0 0 0.0007537863551 0 0 0 0 0 0 0.001309123822
63,1785497064.505767107,map,8.4068403244,-3.8394248486,-1.3960160017,0.0483662952,0.0582182988,0.8513974828,0.5190313989,0.04295400175 0 0 0 0 0 0 0.04295400175 0 0 0 0 0 0 0.0944046962 0 0 0 0 0 0 0.0007532778938 0 0 0 0 0 0 0.0007532778938 0 0 0 0 0 0 0.001308453718
64,1785497064.605648756,map,8.3913373947,-3.8414137363,-1.3932182789,0.0486604987,0.0580307155,0.8511022856,0.5195089350,0.04314951227 0 0 0 0 0 0 0.04314951227 0 0 0 0 0 0 0.09469443363 0 0 0 0 0 0 0.0007577983267 0 0 0 0 0 0 0.0007577983267 0 0 0 0 0 0 0.001314409309
65,1785497064.705572844,map,8.3893041611,-3.8197519779,-1.3971952200,0.0492463217,0.0578311752,0.8510337054,0.5195882522,0.04300652794 0 0 0 0 0 0 0.04300652794 0 0 0 0 0 0 0.09448255858 0 0 0 0 0 0 0.0007544920406 0 0 0 0 0 0 0.0007544920406 0 0 0 0 0 0 0.001310053758
66,1785497064.805576086,map,8.3879261017,-3.8131499290,-1.3994774818,0.0492860787,0.0578012984,0.8509662801,0.5196982739,0.04303024013 0 0 0 0 0 0 0.04303024013 0 0 0 0 0 0 0.09451770336 0 0 0 0 0 0 0.000755040227 0 0 0 0 0 0 0.000755040227 0 0 0 0 0 0 0.001310776072
67,1785497064.905728817,map,8.3849716187,-3.8151118755,-1.3984898329,0.0495499312,0.0578456313,0.8507408043,0.5200372827,0.04277234607 0 0 0 0 0 0 0.04277234607 0 0 0 0 0 0 0.09413529861 0 0 0 0 0 0 0.0007490807309 0 0 0 0 0 0 0.0007490807309 0 0 0 0 0 0 0.00130292017
68,1785497065.005765200,map,8.3911533356,-3.8139195442,-1.4005252123,0.0494240730,0.0578575194,0.8506020631,0.5202748133,0.04325752851 0 0 0 0 0 0 0.04325752851 0 0 0 0 0 0 0.09485441711 0 0 0 0 0 0 0.0007602971834 0 0 0 0 0 0 0.0007602971834 0 0 0 0 0 0 0.001317699672
69,1785497065.105611086,map,8.3850545883,-3.8132982254,-1.3980212212,0.0496486744,0.0575639091,0.8505327669,0.5203992648,0.04316361122 0 0 0 0 0 0 0.04316361122 0 0 0 0 0 0 0.09471531935 0 0 0 0 0 0 0.0007581244368 0 0 0 0 0 0 0.0007581244368 0 0 0 0 0 0 0.001314838788
70,1785497065.205482006,map,8.3844776154,-3.8213989735,-1.3998606205,0.0499545473,0.0574607248,0.8506060098,0.5202616956,0.0429178201 0 0 0 0 0 0 0.0429178201 0 0 0 0 0 0 0.09435105319 0 0 0 0 0 0 0.0007524416893 0 0 0 0 0 0 0.0007524416893 0 0 0 0 0 0 0.001307351562
71,1785497065.405821800,map,8.3893051147,-3.8154265881,-1.4002014399,0.0499791671,0.0573627951,0.8504931000,0.5204547404,0.04293895516 0 0 0 0 0 0 0.04293895516 0 0 0 0 0 0 0.09438238898 0 0 0 0 0 0 0.0007529301342 0 0 0 0 0 0 0.0007529301342 0 0 0 0 0 0 0.001307995373
