message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
51,1785497062.205840111,map,8.4187345505,-3.8123877048,-1.3957095146,0.0483428030,0.0579797250,0.8519046015,0.5182276124,0.0431861494 0 0 0 0 0 0 0.0431861494 0 0 0 0 0 0 0.09474870438 0 0 0 0 0 0 0.0007586457823 0 0 0 0 0 0 0.0007586457823 0 0 0 0 0 0 0.00131552534
52,1785497062.305722237,map,8.4134597778,-3.8127770424,-1.3943539858,0.0484574728,0.0581780977,0.8518918170,0.5182156936,0.04291089617 0 0 0 0 0 0 0.04291089617 0 0 0 0 0 0 0.09434078691 0 0 0 0 0 0 0.0007522816812 0 0 0 0 0 0 0.0007522816812 0 0 0 0 0 0 0.001307140647
53,1785497062.405528307,map,8.4113292694,-3.8181881905,-1.3948936462,0.0484662673,0.0583729977,0.8518255606,0.5183018860,0.04313548694 0 0 0 0 0 0 0.04313548694 0 0 0 0 0 0 0.09467365587 0 0 0 0 0 0 0.0007574739363 0 0 0 0 0 0 0.0007574739363 0 0 0 0 0 0 0.001313982073
54,1785497062.505491495,map,8.4117155075,-3.8027429581,-1.3952130079,0.0489645607,0.0583241456,0.8519379413,0.5180757829,0.04280833696 0 0 0 0 0 0 0.04280833696 0 0 0 0 0 0 0.09418868832 0 0 0 0 0 0 0.000749912077 0 0 0 0 0 0 0.000749912077 0 0 0 0 0 0 0.001304016515
55,1785497062.605791807,map,8.4127922058,-3.8047707081,-1.3956550360,0.0489245177,0.0583044937,0.8518869194,0.5181656723,0.04321985666 0 0 0 0 0 0 0.04321985666 0 0 0 0 0 0 0.09479862848 0 0 0 0 0 0 0.0007594255673 0 0 0 0 0 0 0.0007594255673 0 0 0 0 0 0 0.001316552122
56,1785497062.705613613,map,8.4122276306,-3.7976217270,-1.3958145380,0.0487534316,0.0582639921,0.8519270500,0.5181203269,0.04327703018 0 0 0 0 0 0 0.04327703018 0 0 0 0 0 0 0.09488329422 0 0 0 0 0 0 0.000760748442 0 0 0 0 0 0 0.000760748442 0 0 0 0 0 0 0.001318293727
57,1785497062.805601358,map,8.4156665802,-3.8025984764,-1.3954195976,0.0487990547,0.0584031274,0.8519398474,0.5180793638,0.04310930989 0 0 0 0 0 0 0.04310930989 0 0 0 0 0 0 0.09463487304 0 0 0 0 0 0 0.0007568685344 0 0 0 0 0 0 0.0007568685344 0 0 0 0 0 0 0.001313184675
58,1785497062.905307055,map,8.4233427048,-3.7512149811,-1.3971805573,0.0486885211,0.0579166476,0.8522373634,0.5176548523,0.04299216216 0 0 0 0 0 0 0.04299216216 0 0 0 0 0 0 0.09446126496 0 0 0 0 0 0 0.0007541599512 0 0 0 0 0 0 0.0007541599512 0 0 0 0 0 0 0.001309616151
59,1785497063.005633831,map,8.4245166779,-3.7422742844,-1.3982148170,0.0487063024,0.0577873467,0.8522767880,0.5176027400,0.04272139105 0 0 0 0 0 0 0.04272139105 0 0 0 0 0 0 0.09405969825 0 0 0 0 0 0 0.0007479039222 0 0 0 0 0 0 0.0007479039222 0 0 0 0 0 0 0.001301367991
60,1785497063.106091022,map,8.4063787460,-3.8027796745,-1.3945920467,0.0486886199,0.0582066580,0.8517866107,0.5183637235,0.04325582697 0 0 0 0 0 0 0.04325582697 0 0 0 0 0 0 0.09485189744 0 0 0 0 0 0 0.000760257812 0 0 0 0 0 0 0.000760257812 0 0 0 0 0 0 0.00131764784
61,1785497063.205692053,map,8.4153718948,-3.7490327358,-1.3975265026,0.0487902463,0.0580015669,0.8522332790,0.5176424886,0.04308732915 0 0 0 0 0 0 0.04308732915 0 0 0 0 0 0 0.09460230435 0 0 0 0 0 0 0.0007563602267 0 0 0 0 0 0 0.0007563602267 0 0 0 0 0 0 0.001312515103
62,1785497063.305520773,map,8.4361534119,-3.7522387505,-1.4009594917,0.0485611785,0.0580947817,0.8523599676,0.5174449749,0.04312499378 0 0 0 0 0 0 0.04312499378 0 0 0 0 0 0 0.0946581101 0 0 0 0 0 0 0.0007572312518 0 0 0 0 0 0 0.0007572312518 0 0 0 0 0 0 0.001313662433
63,1785497063.505856991,map,8.4289093018,-3.7518343925,-1.3985217810,0.0486958871,0.0580479917,0.8523265855,0.5174925320,0.04300227166 0 0 0 0 0 0 0.04300227166 0 0 0 0 0 0 0.09447624984 0 0 0 0 0 0 0.0007543936475 0 0 0 0 0 0 0.0007543936475 0 0 0 0 0 0 0.001309924104
64,1785497063.605792999,map,8.4274587631,-3.7534179688,-1.3989661932,0.0487949063,0.0579147906,0.8522715285,0.5175888348,0.04326380779 0 0 0 0 0 0 0.04326380779 0 0 0 0 0 0 0.09486371539 0 0 0 0 0 0 0.0007604424793 0 0 0 0 0 0 0.0007604424793 0 0 0 0 0 0 0.00131789095
65,1785497063.705622435,map,8.4270277023,-3.7632670403,-1.3995609283,0.0487619137,0.0579647500,0.8522089903,0.5176892575,0.04310256644 0 0 0 0 0 0 0.04310256644 0 0 0 0 0 0 0.09462488162 0 0 0 0 0 0 0.0007567125869 0 0 0 0 0 0 0.0007567125869 0 0 0 0 0 0 0.001312979258
66,1785497063.805514336,map,8.4233064651,-3.7691459656,-1.3985671997,0.0486104520,0.0579205489,0.8521351114,0.5178300209,0.04291317511 0 0 0 0 0 0 0.04291317511 0 0 0 0 0 0 0.09434416599 0 0 0 0 0 0 0.0007523343458 0 0 0 0 0 0 0.0007523343458 0 0 0 0 0 0 0.001307210068
