message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
27,1785497059.205543995,map,8.4074096680,-3.7982318401,-1.3942719698,0.0487273361,0.0583616826,0.8518521175,0.5182350165,0.04311271238 0 0 0 0 0 0 0.04311271238 0 0 0 0 0 0 0.09463991425 0 0 0 0 0 0 0.0007569472212 0 0 0 0 0 0 0.0007569472212 0 0 0 0 0 0 0.001313288321
28,1785497059.305551767,map,8.4052648544,-3.8014261723,-1.3932613134,0.0487265103,0.0583006659,0.8518462868,0.5182515783,0.04297032853 0 0 0 0 0 0 0.04297032853 0 0 0 0 0 0 0.09442889991 0 0 0 0 0 0 0.0007536552631 0 0 0 0 0 0 0.0007536552631 0 0 0 0 0 0 0.00130895106
29,1785497059.405975819,map,8.4014787674,-3.8016619682,-1.3923993111,0.0486455254,0.0582247423,0.8517843618,0.5183694656,0.04317069335 0 0 0 0 0 0 0.04317069335 0 0 0 0 0 0 0.09472581017 0 0 0 0 0 0 0.0007582882535 0 0 0 0 0 0 0.0007582882535 0 0 0 0 0 0 0.001315054522
30,1785497059.505888700,map,8.3974542618,-3.8061769009,-1.3926997185,0.0484466307,0.0581278908,0.8517315434,0.5184857454,0.04262342284 0 0 0 0 0 0 0.04262342284 0 0 0 0 0 0 0.09391430457 0 0 0 0 0 0 0.0007456419712 0 0 0 0 0 0 0.0007456419712 0 0 0 0 0 0 0.001298383709
31,1785497059.605641365,map,8.3983545303,-3.8122880459,-1.3925237656,0.0485100936,0.0581583459,0.8517256312,0.5184860903,0.04288533372 0 0 0 0 0 0 0.04288533372 0 0 0 0 0 0 0.09430288252 0 0 0 0 0 0 0.0007516909828 0 0 0 0 0 0 0.0007516909828 0 0 0 0 0 0 0.00130636197
32,1785497059.705504417,map,8.3991641998,-3.8141577244,-1.3920190334,0.0485812448,0.0581431717,0.8517429441,0.5184526505,0.0430432475 0 0 0 0 0 0 0.0430432475 0 0 0 0 0 0 0.09453698076 0 0 0 0 0 0 0.0007553409559 0 0 0 0 0 0 0.0007553409559 0 0 0 0 0 0 0.001311172299
33,1785497059.805650949,map,8.4011440277,-3.8211388588,-1.3914248943,0.0486947335,0.0581386955,0.8516922827,0.5185257424,0.04287104415 0 0 0 0 0 0 0.04287104415 0 0 0 0 0 0 0.09428169213 0 0 0 0 0 0 0.0007513608033 0 0 0 0 0 0 0.0007513608033 0 0 0 0 0 0 0.001305926685
34,1785497059.905936241,map,8.3982229233,-3.8259480000,-1.3921737671,0.0487639497,0.0582611820,0.8516556260,0.5185657148,0.04277332589 0 0 0 0 0 0 0.04277332589 0 0 0 0 0 0 0.0941367522 0 0 0 0 0 0 0.0007491033621 0 0 0 0 0 0 0.0007491033621 0 0 0 0 0 0 0.001302950017
35,1785497060.005677700,map,8.3973445892,-3.8285939693,-1.3927090168,0.0487004866,0.0583716664,0.8516278492,0.5186048149,0.04298816881 0 0 0 0 0 0 0.04298816881 0 0 0 0 0 0 0.09445534562 0 0 0 0 0 0 0.0007540676412 0 0 0 0 0 0 0.0007540676412 0 0 0 0 0 0 0.001309494506
36,1785497060.105610609,map,8.3988170624,-3.8263647556,-1.3921999931,0.0486243182,0.0582994668,0.8516493501,0.5185848809,0.04301704544 0 0 0 0 0 0 0.04301704544 0 0 0 0 0 0 0.09449814737 0 0 0 0 0 0 0.0007547351818 0 0 0 0 0 0 0.0007547351818 0 0 0 0 0 0 0.001310374139
37,1785497060.205538273,map,8.3986616135,-3.8227064610,-1.3914530277,0.0488020139,0.0583649950,0.8516424283,0.5185721587,0.04290127003 0 0 0 0 0 0 0.04290127003 0 0 0 0 0 0 0.09432651355 0 0 0 0 0 0 0.0007520592333 0 0 0 0 0 0 0.0007520592333 0 0 0 0 0 0 0.001306847418
38,1785497060.305945158,map,8.3958635330,-3.8210585117,-1.3921204805,0.0488096766,0.0583074582,0.8516231922,0.5186095056,0.04287466248 0 0 0 0 0 0 0.04287466248 0 0 0 0 0 0 0.09428705796 0 0 0 0 0 0 0.000751444408 0 0 0 0 0 0 0.000751444408 0 0 0 0 0 0 0.001306036906
39,1785497060.405777693,map,8.3994455338,-3.8228127956,-1.3919126987,0.0486033061,0.0584360976,0.8516490044,0.5185719863,0.04286636428 0 0 0 0 0 0 0.04286636428 0 0 0 0 0 0 0.09427475197 0 0 0 0 0 0 0.0007512526725 0 0 0 0 0 0 0.0007512526725 0 0 0 0 0 0 0.001305784128
40,1785497060.505597591,map,8.3944568634,-3.8242061138,-1.3916821480,0.0486687440,0.0585263786,0.8516615830,0.5185350030,0.04297763399 0 0 0 0 0 0 0.04297763399 0 0 0 0 0 0 0.09443972945 0 0 0 0 0 0 0.0007538241257 0 0 0 0 0 0 0.0007538241257 0 0 0 0 0 0 0.001309173598
41,1785497060.605550289,map,8.4162406921,-3.7290716171,-1.3984251022,0.0490596113,0.0581499170,0.8523065589,0.5174797252,0.04327358656 0 0 0 0 0 0 0.04327358656 0 0 0 0 0 0 0.09487819523 0 0 0 0 0 0 0.0007606687561 0 0 0 0 0 0 0.0007606687561 0 0 0 0 0 0 0.001318188828
42,1785497060.705601454,map,8.4091377258,-3.7870383263,-1.3934584856,0.0486584694,0.0581784612,0.8519574311,0.5180889775,0.04286705183 0 0 0 0 0 0 0.04286705183 0 0 0 0 0 0 0.09427577161 0 0 0 0 0 0 0.0007512685586 0 0 0 0 0 0 0.0007512685586 0 0 0 0 0 0 0.001305805072
