message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
889,1785495518.944637060,map,3.0128264427,-1.9933879375,-0.5099862218,0.1137558922,0.0303972836,0.9707231654,0.2093612461,0.04322386671 0 0 0 0 0 0 0.04322386671 0 0 0 0 0 0 0.09480456738 0 0 0 0 0 0 0.0007595183424 0 0 0 0 0 0 0.0007595183424 0 0 0 0 0 0 0.001316674275
890,1785495519.044749975,map,3.0150039196,-1.9997258186,-0.5123536587,0.1136263627,0.0302699363,0.9707664530,0.2092493194,0.0436132083 0 0 0 0 0 0 0.0436132083 0 0 0 0 0 0 0.09538075948 0 0 0 0 0 0 0.0007685324694 0 0 0 0 0 0 0.0007685324694 0 0 0 0 0 0 0.001328534298
891,1785495519.145024061,map,3.0144588947,-1.9964534044,-0.5101558566,0.1137562970,0.0301686532,0.9707560611,0.2092415051,0.04300867167 0 0 0 0 0 0 0.04300867167 0 0 0 0 0 0 0.09448573601 0 0 0 0 0 0 0.0007545415981 0 0 0 0 0 0 0.0007545415981 0 0 0 0 0 0 0.001310119059
892,1785495519.244415045,map,3.0098607540,-1.9995019436,-0.5121042132,0.1140057538,0.0303675996,0.9707921101,0.2089094697,0.04317876617 0 0 0 0 0 0 0.04317876617 0 0 0 0 0 0 0.09473776817 0 0 0 0 0 0 0.0007584749913 0 0 0 0 0 0 0.0007584749913 0 0 0 0 0 0 0.001315300434
893,1785495519.344681978,map,3.0131218433,-1.9973999262,-0.5141710043,0.1140417834,0.0305952827,0.9708107902,0.2087697707,0.04310650219 0 0 0 0 0 0 0.04310650219 0 0 0 0 0 0 0.09463071305 0 0 0 0 0 0 0.0007568036037 0 0 0 0 0 0 0.0007568036037 0 0 0 0 0 0 0.001313099147
894,1785495519.444792986,map,3.0215702057,-1.9991697073,-0.5147734284,0.1137523171,0.0304790588,0.9708197618,0.2089029361,0.04338342833 0 0 0 0 0 0 0.04338342833 0 0 0 0 0 0 0.09504080623 0 0 0 0 0 0 0.0007632110065 0 0 0 0 0 0 0.0007632110065 0 0 0 0 0 0 0.0013215348
895,1785495519.544917107,map,3.0260622501,-1.9939839840,-0.5117729306,0.1138765010,0.0303207795,0.9707843125,0.2090229542,0.04295946111 0 0 0 0 0 0 0.04295946111 0 0 0 0 0 0 0.09441278962 0 0 0 0 0 0 0.0007534040763 0 0 0 0 0 0 0.0007534040763 0 0 0 0 0 0 0.00130862002
896,1785495519.644119978,map,3.0302495956,-1.9967519045,-0.5121970773,0.1137020401,0.0302760104,0.9707796692,0.2091460224,0.04291471223 0 0 0 0 0 0 0.04291471223 0 0 0 0 0 0 0.09434644511 0 0 0 0 0 0 0.0007523698676 0 0 0 0 0 0 0.0007523698676 0 0 0 0 0 0 0.001307256891
897,1785495519.744319916,map,3.0233685970,-1.9961892366,-0.5110424757,0.1136060569,0.0302417091,0.9707916189,0.2091476153,0.04321377316 0 0 0 0 0 0 0.04321377316 0 0 0 0 0 0 0.09478961863 0 0 0 0 0 0 0.0007592848242 0 0 0 0 0 0 0.0007592848242 0 0 0 0 0 0 0.001316366808
898,1785495519.844630003,map,3.0267760754,-1.9977340698,-0.5118128061,0.1137016240,0.0304515944,0.9707479025,0.2092681387,0.04299280625 0 0 0 0 0 0 0.04299280625 0 0 0 0 0 0 0.09446221968 0 0 0 0 0 0 0.00075417484 0 0 0 0 0 0 0.00075417484 0 0 0 0 0 0 0.001309635771
899,1785495519.944696903,map,3.0200667381,-1.9986817837,-0.5124943256,0.1138628758,0.0304469606,0.9707939520,0.2089672477,0.04356831646 0 0 0 0 0 0 0.04356831646 0 0 0 0 0 0 0.09531436607 0 0 0 0 0 0 0.0007674924733 0 0 0 0 0 0 0.0007674924733 0 0 0 0 0 0 0.001327166814
900,1785495520.044087887,map,3.0252447128,-1.9975374937,-0.5129834414,0.1140305489,0.0305270115,0.9707848420,0.2089065209,0.04311731827 0 0 0 0 0 0 0.04311731827 0 0 0 0 0 0 0.09464673834 0 0 0 0 0 0 0.0007570537398 0 0 0 0 0 0 0.0007570537398 0 0 0 0 0 0 0.001313428624
901,1785495520.144352913,map,3.0125255585,-1.9962917566,-0.5067114830,0.1140685999,0.0301500933,0.9708232537,0.2087619332,0.04288530959 0 0 0 0 0 0 0.04288530959 0 0 0 0 0 0 0.09430284674 0 0 0 0 0 0 0.0007516904253 0 0 0 0 0 0 0.0007516904253 0 0 0 0 0 0 0.001306361235
902,1785495520.244415998,map,3.0299162865,-1.9949938059,-0.5126529932,0.1135206930,0.0302012878,0.9708539819,0.2089102613,0.04362968638 0 0 0 0 0 0 0.04362968638 0 0 0 0 0 0 0.0954051272 0 0 0 0 0 0 0.0007689142545 0 0 0 0 0 0 0.0007689142545 0 0 0 0 0 0 0.001329036249
903,1785495520.343822956,map,3.0256221294,-1.9994226694,-0.5122076869,0.1136438320,0.0306168364,0.9708081732,0.2089956602,0.04334670459 0 0 0 0 0 0 0.04334670459 0 0 0 0 0 0 0.09498644743 0 0 0 0 0 0 0.0007623609346 0 0 0 0 0 0 0.0007623609346 0 0 0 0 0 0 0.001320416131
904,1785495520.444072962,map,3.0209825039,-1.9954938889,-0.5102332234,0.1138707124,0.0304961532,0.9708515568,0.2086880450,0.04291566105 0 0 0 0 0 0 0.04291566105 0 0 0 0 0 0 0.09434785195 0 0 0 0 0 0 0.0007523917945 0 0 0 0 0 0 0.0007523917945 0 0 0 0 0 0 0.001307285794
905,1785495520.544359922,map,3.0216715336,-1.9939829111,-0.5093228817,0.1140452487,0.0303229009,0.9708067380,0.2088264367,0.04338320572 0 0 0 0 0 0 0.04338320572 0 0 0 0 0 0 0.09504047674 0 0 0 0 0 0 0.0007632058531 0 0 0 0 0 0 0.0007632058531 0 0 0 0 0 0 0.001321528019
906,1785495520.644486904,map,3.0270435810,-1.9975732565,-0.5152130127,0.1138533751,0.0304772771,0.9707530141,0.2091581278,0.04339881208 0 0 0 0 0 0 0.04339881208 0 0 0 0 0 0 0.09506357516 0 0 0 0 0 0 0.0007635671392 0 0 0 0 0 0 0.0007635671392 0 0 0 0 0 0 0.001322003416
