message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
924,1785495521.844289064,map,3.0370218754,-1.9971334934,-0.5138371587,0.1134175040,0.0302590938,0.9708302758,0.2090679995,0.04370728812 0 0 0 0 0 0 0.04370728812 0 0 0 0 0 0 0.09551986427 0 0 0 0 0 0 0.000770712535 0 0 0 0 0 0 0.000770712535 0 0 0 0 0 0 0.001331400133
925,1785495521.943259954,map,3.0352959633,-1.9934998751,-0.5140045881,0.1136751135,0.0301390194,0.9707226742,0.2094447441,0.04321861322 0 0 0 0 0 0 0.04321861322 0 0 0 0 0 0 0.09479678693 0 0 0 0 0 0 0.0007593967999 0 0 0 0 0 0 0.0007593967999 0 0 0 0 0 0 0.001316514245
926,1785495522.043515921,map,3.0327455997,-1.9890580177,-0.5141113400,0.1137751608,0.0301032153,0.9707742124,0.2091565230,0.04366235288 0 0 0 0 0 0 0.04366235288 0 0 0 0 0 0 0.09545342986 0 0 0 0 0 0 0.0007696711806 0 0 0 0 0 0 0.0007696711806 0 0 0 0 0 0 0.001330031328
927,1785495522.143769026,map,3.0344157219,-1.9878507853,-0.5143260360,0.1136223080,0.0301657997,0.9708546035,0.2088572213,0.04358736777 0 0 0 0 0 0 0.04358736777 0 0 0 0 0 0 0.09534254362 0 0 0 0 0 0 0.0007679338088 0 0 0 0 0 0 0.0007679338088 0 0 0 0 0 0 0.00132774715
928,1785495522.244071960,map,3.0320246220,-1.9885021448,-0.5129950047,0.1137050866,0.0304352979,0.9708705888,0.2086987038,0.04362077131 0 0 0 0 0 0 0.04362077131 0 0 0 0 0 0 0.09539194382 0 0 0 0 0 0 0.000768707696 0 0 0 0 0 0 0.000768707696 0 0 0 0 0 0 0.001328764681
929,1785495522.344444036,map,3.0331580639,-1.9925121069,-0.5152822137,0.1135575402,0.0305453027,0.9708555628,0.2088327873,0.04264935775 0 0 0 0 0 0 0.04264935775 0 0 0 0 0 0 0.09395279961 0 0 0 0 0 0 0.0007462406917 0 0 0 0 0 0 0.0007462406917 0 0 0 0 0 0 0.001299173731
930,1785495522.444097042,map,3.0333027840,-1.9871333838,-0.5126286149,0.1135394950,0.0304844314,0.9708728143,0.2087713366,0.04335525126 0 0 0 0 0 0 0.04335525126 0 0 0 0 0 0 0.09499909894 0 0 0 0 0 0 0.0007625587605 0 0 0 0 0 0 0.0007625587605 0 0 0 0 0 0 0.001320676477
931,1785495522.544342995,map,3.0259306431,-1.9919402599,-0.5104864240,0.1135527437,0.0303062851,0.9709642853,0.2083642476,0.04379385456 0 0 0 0 0 0 0.04379385456 0 0 0 0 0 0 0.09564781713 0 0 0 0 0 0 0.0007727191487 0 0 0 0 0 0 0.0007727191487 0 0 0 0 0 0 0.001334037098
932,1785495522.643683910,map,3.0333013535,-1.9856315851,-0.5111789107,0.1137470209,0.0299654768,0.9709042316,0.2085873609,0.04329469833 0 0 0 0 0 0 0.04329469833 0 0 0 0 0 0 0.09490945452 0 0 0 0 0 0 0.0007611573016 0 0 0 0 0 0 0.0007611573016 0 0 0 0 0 0 0.001318831929
933,1785495522.743927002,map,3.0333285332,-1.9840298891,-0.5102620721,0.1140868848,0.0299364212,0.9708279197,0.2087609913,0.04394000321 0 0 0 0 0 0 0.04394000321 0 0 0 0 0 0 0.09586374503 0 0 0 0 0 0 0.0007761082922 0 0 0 0 0 0 0.0007761082922 0 0 0 0 0 0 0.00133848904
934,1785495522.843981981,map,3.0345954895,-1.9913400412,-0.5153279305,0.1137217481,0.0302033707,0.9709239762,0.2084748125,0.04335794381 0 0 0 0 0 0 0.04335794381 0 0 0 0 0 0 0.09500308461 0 0 0 0 0 0 0.0007626210851 0 0 0 0 0 0 0.0007626210851 0 0 0 0 0 0 0.001320758497
935,1785495522.944346905,map,3.0360510349,-1.9921904802,-0.5144290924,0.1136590715,0.0301113516,0.9708959668,0.2086526920,0.04394130348 0 0 0 0 0 0 0.04394130348 0 0 0 0 0 0 0.0958656656 0 0 0 0 0 0 0.000776138453 0 0 0 0 0 0 0.000776138453 0 0 0 0 0 0 0.001338528649
936,1785495523.043668985,map,3.0357778072,-1.9966045618,-0.5140702128,0.1136292042,0.0301307629,0.9708542351,0.2088602628,0.04301729967 0 0 0 0 0 0 0.04301729967 0 0 0 0 0 0 0.09449852417 0 0 0 0 0 0 0.000754741059 0 0 0 0 0 0 0.000754741059 0 0 0 0 0 0 0.001310381883
937,1785495523.144290924,map,3.0332407951,-1.9978992939,-0.5137866139,0.1136489379,0.0302120480,0.9708369986,0.2089178298,0.04296941377 0 0 0 0 0 0 0.04296941377 0 0 0 0 0 0 0.09442754387 0 0 0 0 0 0 0.0007536341194 0 0 0 0 0 0 0.0007536341194 0 0 0 0 0 0 0.001308923195
938,1785495523.244436979,map,3.0348792076,-1.9961007833,-0.5129901767,0.1135677721,0.0301172173,0.9709023208,0.2086719845,0.04327453291 0 0 0 0 0 0 0.04327453291 0 0 0 0 0 0 0.09487959651 0 0 0 0 0 0 0.0007606906547 0 0 0 0 0 0 0.0007606906547 0 0 0 0 0 0 0.001318217656
939,1785495523.344692945,map,3.0324361324,-1.9952849150,-0.5138972998,0.1136331145,0.0303241395,0.9708625923,0.2087912927,0.04310352445 0 0 0 0 0 0 0.04310352445 0 0 0 0 0 0 0.09462630107 0 0 0 0 0 0 0.0007567347414 0 0 0 0 0 0 0.0007567347414 0 0 0 0 0 0 0.00131300844
940,1785495523.443953037,map,3.0360400677,-1.9932309389,-0.5141899586,0.1135430641,0.0302554594,0.9708460697,0.2089270209,0.04332001998 0 0 0 0 0 0 0.04332001998 0 0 0 0 0 0 0.09494694395 0 0 0 0 0 0 0.0007617433174 0 0 0 0 0 0 0.0007617433174 0 0 0 0 0 0 0.001319603271
941,1785495523.544178963,map,3.0350821018,-1.9919716120,-0.5142425895,0.1135448553,0.0300797061,0.9708634979,0.2088704183,0.0433338336 0 0 0 0 0 0 0.0433338336 0 0 0 0 0 0 0.0949673939 0 0 0 0 0 0 0.000762063027 0 0 0 0 0 0 0.000762063027 0 0 0 0 0 0 0.001320024058
942,1785495523.644186974,map,3.0377619267,-1.9943745136,-0.5164297223,0.1136241224,0.0302085003,0.9708411658,0.2089125663,0.04346388691 0 0 0 0 0 0 0.04346388691 0 0 0 0 0 0 0.09515987564 0 0 0 0 0 0 0.0007650738382 0 0 0 0 0 0 0.0007650738382 0 0 0 0 0 0 0.001323985708
943,1785495523.744321108,map,3.0374879837,-1.9950451851,-0.5164337158,0.1135806370,0.0304541482,0.9707877585,0.2091485622,0.04385203772 0 0 0 0 0 0 0.04385203772 0 0 0 0 0 0 0.09573379399 0 0 0 0 0 0 0.0007740681865 0 0 0 0 0 0 0.0007740681865 0 0 0 0 0 0 0.001335809458
944,1785495523.844635010,map,3.0339312553,-1.9921418428,-0.5133220553,0.1135445582,0.0303052606,0.9707796846,0.2092271959,0.04377808347 0 0 0 0 0 0 0.04377808347 0 0 0 0 0 0 0.09562450911 0 0 0 0 0 0 0.0007723535277 0 0 0 0 0 0 0.0007723535277 0 0 0 0 0 0 0.001333556683
945,1785495523.944710970,map,3.0362594128,-1.9922611713,-0.5142793655,0.1134234581,0.0300979860,0.9708003987,0.2092267300,0.04322161529 0 0 0 0 0 0 0.04322161529 0 0 0 0 0 0 0.09480123304 0 0 0 0 0 0 0.0007594662543 0 0 0 0 0 0 0.0007594662543 0 0 0 0 0 0 0.001316605693
946,1785495524.043858051,map,3.0358760357,-1.9942449331,-0.5143892765,0.1135611001,0.0303269158,0.9707737903,0.2092424269,0.04329843666 0 0 0 0 0 0 0.04329843666 0 0 0 0 0 0 0.09491498945 0 0 0 0 0 0 0.0007612438139 0 0 0 0 0 0 0.0007612438139 0 0 0 0 0 0 0.001318945805
947,1785495524.143997908,map,3.0350291729,-1.9922691584,-0.5116645694,0.1136314457,0.0302321687,0.9707810891,0.2091841367,0.04343582853 0 0 0 0 0 0 0.04343582853 0 0 0 0 0 0 0.09511835654 0 0 0 0 0 0 0.0007644241497 0 0 0 0 0 0 0.0007644241497 0 0 0 0 0 0 0.001323131001
948,1785495524.244055986,map,3.0218431950,-1.9979988337,-0.5120266080,0.1139093040,0.0307578341,0.9708617482,0.2085811400,0.04333900211 0 0 0 0 0 0 0.04333900211 0 0 0 0 0 0 0.09497504521 0 0 0 0 0 0 0.0007621826541 0 0 0 0 0 0 0.0007621826541 0 0 0 0 0 0 0.0013201815
949,1785495524.344192028,map,3.0247080326,-1.9950652122,-0.5134496093,0.1138039903,0.0303147472,0.9708511808,0.2087525591,0.04354346782 0 0 0 0 0 0 0.04354346782 0 0 0 0 0 0 0.09527761107 0 0 0 0 0 0 0.0007669168849 0 0 0 0 0 0 0.0007669168849 0 0 0 0 0 0 0.001326409882
