message_index,stamp_sec,frame_id,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,covariance
26,1785497059.405975819,map,8.4015951157,-3.8017036915,-1.3924113512,0.0486451374,0.0582247873,0.8517853315,0.5183679133,0.0431707438 0 0 0 0 0 0 0.0431707438 0 0 0 0 0 0 0.0947258849 0 0 0 0 0 0 0.0007582894205 0 0 0 0 0 0 0.0007582894205 0 0 0 0 0 0 0.001315056059
27,1785497059.505888700,map,8.3976697922,-3.8062527180,-1.3927582502,0.0484494742,0.0581274167,0.8517336004,0.5184821313,0.04262357834 0 0 0 0 0 0 0.04262357834 0 0 0 0 0 0 0.09391453539 0 0 0 0 0 0 0.0007456455608 0 0 0 0 0 0 0.0007456455608 0 0 0 0 0 0 0.001298388446
28,1785497059.605641365,map,8.3983068466,-3.8125183582,-1.3925263882,0.0485100494,0.0581587091,0.8517233449,0.5184898264,0.04288517971 0 0 0 0 0 0 0.04288517971 0 0 0 0 0 0 0.09430265415 0 0 0 0 0 0 0.0007516874243 0 0 0 0 0 0 0.0007516874243 0 0 0 0 0 0 0.001306357279
29,1785497059.705504417,map,8.3992700577,-3.8142657280,-1.3920801878,0.0485822838,0.0581440185,0.8517388434,0.5184592754,0.0430430298 0 0 0 0 0 0 0.0430430298 0 0 0 0 0 0 0.09453665812 0 0 0 0 0 0 0.0007553359226 0 0 0 0 0 0 0.0007553359226 0 0 0 0 0 0 0.001311165668
30,1785497059.805650949,map,8.4005241394,-3.8210053444,-1.3914000988,0.0486951815,0.0581346471,0.8516878501,0.5185334799,0.04287058299 0 0 0 0 0 0 0.04287058299 0 0 0 0 0 0 0.09428100824 0 0 0 0 0 0 0.0007513501479 0 0 0 0 0 0 0.0007513501479 0 0 0 0 0 0 0.001305912638
31,1785497059.905936241,map,8.3983430862,-3.8258912563,-1.3921681643,0.0487653563,0.0582578677,0.8516560429,0.5185652335,0.04277327525 0 0 0 0 0 0 0.04277327525 0 0 0 0 0 0 0.09413667706 0 0 0 0 0 0 0.0007491021923 0 0 0 0 0 0 0.0007491021923 0 0 0 0 0 0 0.001302948474
32,1785497060.005677700,map,8.3971042633,-3.8286142349,-1.3926128149,0.0486973503,0.0583744228,0.8516261796,0.5186076164,0.04298843754 0 0 0 0 0 0 0.04298843754 0 0 0 0 0 0 0.09445574395 0 0 0 0 0 0 0.0007540738529 0 0 0 0 0 0 0.0007540738529 0 0 0 0 0 0 0.001309502692
33,1785497060.105610609,map,8.3987226486,-3.8264288902,-1.3921847343,0.0486242243,0.0582996987,0.8516488651,0.5185856136,0.04301701407 0 0 0 0 0 0 0.04301701407 0 0 0 0 0 0 0.09449810088 0 0 0 0 0 0 0.0007547344565 0 0 0 0 0 0 0.0007547344565 0 0 0 0 0 0 0.001310373183
34,1785497060.205538273,map,8.3986244202,-3.8228249550,-1.3914442062,0.0488015327,0.0583654875,0.8516410278,0.5185744287,0.04290124674 0 0 0 0 0 0 0.04290124674 0 0 0 0 0 0 0.09432647902 0 0 0 0 0 0 0.0007520586951 0 0 0 0 0 0 0.0007520586951 0 0 0 0 0 0 0.001306846709
35,1785497060.305945158,map,8.3965225220,-3.8211467266,-1.3922450542,0.0488075074,0.0583069732,0.8516270027,0.5186034932,0.04287550664 0 0 0 0 0 0 0.04287550664 0 0 0 0 0 0 0.0942883098 0 0 0 0 0 0 0.0007514639132 0 0 0 0 0 0 0.0007514639132 0 0 0 0 0 0 0.001306062621
